p1,Lp1,race_cat,year_cat
0.15676093680954484,0.9581943749603019,All,'06-'07
0.15665046398585947,0.9579916914014355,All,'06-'07
0.1565399911621741,0.9577882941680661,All,'06-'07
0.15642951833848873,0.9575834695856905,All,'06-'07
0.15631904551480336,0.957377931328812,All,'06-'07
0.156208572691118,0.9571723930719334,All,'06-'07
0.15609809986743262,0.9569668548150548,All,'06-'07
0.15598762704374725,0.9567613165581762,All,'06-'07
0.15587715422006188,0.9565557783012977,All,'06-'07
0.1557666813963765,0.9563488126954129,All,'06-'07
0.15565620857269113,0.9561418470895283,All,'06-'07
0.15554573574900576,0.9559334541346376,All,'06-'07
0.1554352629253204,0.9557250611797468,All,'06-'07
0.15532479010163502,0.955515954550353,All,'06-'07
0.15521431727794965,0.955306134246456,All,'06-'07
0.15510384445426428,0.9550963139425592,All,'06-'07
0.1549933716305789,0.9548864936386623,All,'06-'07
0.15488289880689354,0.9546766733347655,All,'06-'07
0.15477242598320817,0.9544654256818624,All,'06-'07
0.1546619531595228,0.9542541780289595,All,'06-'07
0.15455148033583743,0.9540422167015534,All,'06-'07
0.15444100751215206,0.9538302553741475,All,'06-'07
0.1543305346884667,0.9536175803722383,All,'06-'07
0.1542200618647812,0.9534049053703293,All,'06-'07
0.15410958904109584,0.9531922303684202,All,'06-'07
0.15399911621741047,0.952978128017505,All,'06-'07
0.1538886433937251,0.9527633119920867,All,'06-'07
0.15377817057003973,0.9525470686176625,All,'06-'07
0.15366769774635436,0.9523308252432381,All,'06-'07
0.153557224922669,0.9521145818688138,All,'06-'07
0.15344675209898362,0.9518976248198864,All,'06-'07
0.15333627927529825,0.951680667770959,All,'06-'07
0.15322580645161288,0.9514629970475286,All,'06-'07
0.1531153336279275,0.9512446126495951,All,'06-'07
0.15300486080424214,0.9510255145771586,All,'06-'07
0.15289438798055677,0.9508064165047221,All,'06-'07
0.1527839151568714,0.9505866047577824,All,'06-'07
0.15267344233318603,0.9503660793363398,All,'06-'07
0.15256296950950066,0.9501448402403941,All,'06-'07
0.1524524966858153,0.9499236011444484,All,'06-'07
0.15234202386212992,0.9497009346994967,All,'06-'07
0.15223155103844455,0.9494775545800418,All,'06-'07
0.15212107821475918,0.949253460786084,All,'06-'07
0.1520106053910738,0.949029366992126,All,'06-'07
0.15190013256738844,0.9488052731981681,All,'06-'07
0.15178965974370306,0.9485811794042103,All,'06-'07
0.1516791869200177,0.9483563719357493,All,'06-'07
0.15156871409633232,0.9481315644672884,All,'06-'07
0.15145824127264695,0.9479067569988274,All,'06-'07
0.15134776844896158,0.9476812358558634,All,'06-'07
0.1512372956252762,0.9474557147128995,All,'06-'07
0.15112682280159084,0.9472294798954324,All,'06-'07
0.15101634997790547,0.9470032450779654,All,'06-'07
0.1509058771542201,0.9467762965859953,All,'06-'07
0.15079540433053473,0.9465493480940252,All,'06-'07
0.15068493150684936,0.946320972253049,All,'06-'07
0.150574458683164,0.9460925964120728,All,'06-'07
0.15046398585947862,0.9458635068965936,All,'06-'07
0.15035351303579314,0.9456344173811143,All,'06-'07
0.15024304021210777,0.945404614191132,All,'06-'07
0.1501325673884224,0.9451748110011498,All,'06-'07
0.15002209456473703,0.9449435804621613,All,'06-'07
0.14991162174105166,0.9447109225741669,All,'06-'07
0.1498011489173663,0.9444768373371663,All,'06-'07
0.14969067609368092,0.9442413247511595,All,'06-'07
0.14958020326999555,0.9440036711416437,All,'06-'07
0.14946973044631018,0.9437660175321279,All,'06-'07
0.1493592576226248,0.9435276502481089,All,'06-'07
0.14924878479893944,0.9432871419405808,All,'06-'07
0.14913831197525407,0.9430459199585498,All,'06-'07
0.1490278391515687,0.9428046979765187,All,'06-'07
0.14891736632788333,0.9425620486454814,All,'06-'07
0.14880689350419796,0.9423186856399413,All,'06-'07
0.1486964206805126,0.9420738952853949,All,'06-'07
0.14858594785682722,0.9418283912563454,All,'06-'07
0.14847547503314185,0.941582173552793,All,'06-'07
0.14836500220945648,0.9413352421747375,All,'06-'07
0.1482545293857711,0.9410875971221789,All,'06-'07
0.14814405656208574,0.9408399520696203,All,'06-'07
0.14803358373840036,0.9405923070170619,All,'06-'07
0.147923110914715,0.9403446619645033,All,'06-'07
0.14781263809102962,0.9400963032374416,All,'06-'07
0.14770216526734425,0.93984794451038,All,'06-'07
0.14759169244365888,0.9395974447598092,All,'06-'07
0.1474812196199735,0.9393469450092385,All,'06-'07
0.14737074679628814,0.9390957315841647,All,'06-'07
0.14726027397260277,0.9388438044845878,All,'06-'07
0.1471498011489174,0.9385911637105079,All,'06-'07
0.14703932832523203,0.938337809261925,All,'06-'07
0.14692885550154666,0.938084454813342,All,'06-'07
0.1468183826778613,0.937830386690256,All,'06-'07
0.14670790985417592,0.9375763185671699,All,'06-'07
0.14659743703049055,0.9373215367695809,All,'06-'07
0.14648696420680518,0.9370653276229858,All,'06-'07
0.1463764913831197,0.9368091184763906,All,'06-'07
0.14626601855943433,0.9365521956552924,All,'06-'07
0.14615554573574896,0.9362952728341941,All,'06-'07
0.1460450729120636,0.936038350013096,All,'06-'07
0.14593460008837822,0.9357807135174947,All,'06-'07
0.14582412726469285,0.9355223633473904,All,'06-'07
0.14571365444100748,0.935264013177286,All,'06-'07
0.1456031816173221,0.9350049493326786,All,'06-'07
0.14549270879363674,0.9347451718135682,All,'06-'07
0.14538223596995137,0.9344839669454517,All,'06-'07
0.145271763146266,0.9342227620773352,All,'06-'07
0.14516129032258063,0.9339608435347156,All,'06-'07
0.14505081749889526,0.933698211317593,All,'06-'07
0.1449403446752099,0.9334355791004704,All,'06-'07
0.14482987185152452,0.9331715195343416,All,'06-'07
0.14471939902783915,0.9329074599682129,All,'06-'07
0.14460892620415378,0.9326434004020843,All,'06-'07
0.1444984533804684,0.9323786271614525,All,'06-'07
0.14438798055678304,0.9321138539208207,All,'06-'07
0.14427750773309767,0.9318483670056859,All,'06-'07
0.1441670349094123,0.931582880090551,All,'06-'07
0.14405656208572692,0.9313159658264101,All,'06-'07
0.14394608926204155,0.9310490515622691,All,'06-'07
0.14383561643835618,0.9307821372981282,All,'06-'07
0.14372514361467081,0.9305152230339873,All,'06-'07
0.14361467079098544,0.9302475950953434,All,'06-'07
0.14350419796730007,0.9299792534821963,All,'06-'07
0.1433937251436147,0.9297109118690493,All,'06-'07
0.14328325231992933,0.9294418565813992,All,'06-'07
0.14317277949624396,0.9291720876192461,All,'06-'07
0.1430623066725586,0.9289001776335838,All,'06-'07
0.14295183384887322,0.9286282676479215,All,'06-'07
0.14284136102518785,0.9283563576622592,All,'06-'07
0.14273088820150248,0.9280844476765969,All,'06-'07
0.1426204153778171,0.9278125376909347,All,'06-'07
0.14250994255413163,0.9275399140307694,All,'06-'07
0.14239946973044626,0.9272672903706041,All,'06-'07
0.1422889969067609,0.9269939530359357,All,'06-'07
0.14217852408307552,0.9267199020267642,All,'06-'07
0.14206805125939015,0.9264458510175928,All,'06-'07
0.14195757843570478,0.9261710863339183,All,'06-'07
0.1418471056120194,0.9258956079757408,All,'06-'07
0.14173663278833404,0.9256201296175632,All,'06-'07
0.14162615996464867,0.9253432239103796,All,'06-'07
0.1415156871409633,0.925066318203196,All,'06-'07
0.14140521431727793,0.9247879851470062,All,'06-'07
0.14129474149359256,0.9245096520908165,All,'06-'07
0.1411842686699072,0.9242313190346267,All,'06-'07
0.14107379584622182,0.923952272303934,All,'06-'07
0.14096332302253645,0.9236725118987381,All,'06-'07
0.14085285019885108,0.9233920378190392,All,'06-'07
0.1407423773751657,0.9231115637393403,All,'06-'07
0.14063190455148034,0.9228310896596414,All,'06-'07
0.14052143172779497,0.9225491882309365,All,'06-'07
0.1404109589041096,0.9222665731277284,All,'06-'07
0.14030048608042422,0.9219839580245204,All,'06-'07
0.14019001325673885,0.9217006292468093,All,'06-'07
0.14007954043305348,0.9214173004690982,All,'06-'07
0.13996906760936811,0.9211332580168841,All,'06-'07
0.13985859478568274,0.9208477882156638,All,'06-'07
0.13974812196199737,0.9205616047399405,All,'06-'07
0.139637649138312,0.9202747075897142,All,'06-'07
0.13952717631462663,0.9199863830904818,All,'06-'07
0.13941670349094126,0.9196980585912493,All,'06-'07
0.1393062306672559,0.9194090204175138,All,'06-'07
0.13919575784357052,0.9191199822437783,All,'06-'07
0.13908528501988515,0.9188302303955398,All,'06-'07
0.13897481219619978,0.9185404785473013,All,'06-'07
0.1388643393725144,0.9182500130245597,All,'06-'07
0.13875386654882904,0.9179595475018181,All,'06-'07
0.13864339372514356,0.9176683683045734,All,'06-'07
0.1385329209014582,0.9173771891073288,All,'06-'07
0.13842244807777282,0.9170860099100842,All,'06-'07
0.13831197525408745,0.9167941170383365,All,'06-'07
0.13820150243040208,0.9165022241665888,All,'06-'07
0.1380910296067167,0.9162103312948411,All,'06-'07
0.13798055678303134,0.9159177247485903,All,'06-'07
0.13787008395934597,0.9156251182023396,All,'06-'07
0.1377596111356606,0.9153325116560889,All,'06-'07
0.13764913831197523,0.9150399051098381,All,'06-'07
0.13753866548828986,0.9147472985635874,All,'06-'07
0.1374281926646045,0.9144546920173365,All,'06-'07
0.13731771984091912,0.9141613717965827,All,'06-'07
0.13720724701723375,0.913868051575829,All,'06-'07
0.13709677419354838,0.9135740176805721,All,'06-'07
0.136986301369863,0.9132792701108122,All,'06-'07
0.13687582854617764,0.9129838088665493,All,'06-'07
0.13676535572249227,0.9126869202732802,All,'06-'07
0.1366548828988069,0.9123900316800112,All,'06-'07
0.13654441007512153,0.9120931430867422,All,'06-'07
0.13643393725143615,0.9117962544934731,All,'06-'07
0.13632346442775078,0.911498652225701,All,'06-'07
0.13621299160406541,0.9112010499579288,All,'06-'07
0.13610251878038004,0.9109034476901567,All,'06-'07
0.13599204595669467,0.9106058454223847,All,'06-'07
0.1358815731330093,0.9103075294801095,All,'06-'07
0.13577110030932393,0.9100092135378344,All,'06-'07
0.13566062748563856,0.9097108975955592,All,'06-'07
0.1355501546619532,0.909411867978781,All,'06-'07
0.13543968183826782,0.9091128383620029,All,'06-'07
0.13532920901458245,0.9088116677217155,All,'06-'07
0.13521873619089708,0.9085104970814282,All,'06-'07
0.1351082633672117,0.9082093264411407,All,'06-'07
0.13499779054352634,0.9079074421263503,All,'06-'07
0.13488731771984097,0.9076055578115599,All,'06-'07
0.1347768448961556,0.9073029598222665,All,'06-'07
0.13466637207247012,0.9070003618329731,All,'06-'07
0.13455589924878475,0.9066977638436796,All,'06-'07
0.13444542642509938,0.9063951658543862,All,'06-'07
0.134334953601414,0.9060925678650926,All,'06-'07
0.13422448077772864,0.9057899698757992,All,'06-'07
0.13411400795404327,0.9054866582120027,All,'06-'07
0.1340035351303579,0.9051819191992001,All,'06-'07
0.13389306230667253,0.9048771801863975,All,'06-'07
0.13378258948298716,0.9045717274990919,All,'06-'07
0.1336721166593018,0.9042662748117862,All,'06-'07
0.13356164383561642,0.9039608221244806,All,'06-'07
0.13345117101193105,0.9036546557626718,All,'06-'07
0.13334069818824568,0.9033484894008631,All,'06-'07
0.1332302253645603,0.9030423230390544,All,'06-'07
0.13311975254087494,0.9027361566772457,All,'06-'07
0.13300927971718957,0.902429990315437,All,'06-'07
0.1328988068935042,0.9021231102791252,All,'06-'07
0.13278833406981883,0.9018155165683104,All,'06-'07
0.13267786124613345,0.9015079228574956,All,'06-'07
0.13256738842244808,0.9011996154721778,All,'06-'07
0.13245691559876271,0.9008913080868599,All,'06-'07
0.13234644277507734,0.9005830007015421,All,'06-'07
0.13223596995139197,0.9002739796417212,All,'06-'07
0.1321254971277066,0.8999649585819002,All,'06-'07
0.13201502430402123,0.8996545101730732,All,'06-'07
0.13190455148033586,0.8993433480897431,All,'06-'07
0.1317940786566505,0.8990321860064131,All,'06-'07
0.13168360583296512,0.8987210239230831,All,'06-'07
0.13157313300927975,0.8984098618397529,All,'06-'07
0.13146266018559438,0.8980979860819198,All,'06-'07
0.131352187361909,0.8977861103240867,All,'06-'07
0.13124171453822364,0.8974742345662536,All,'06-'07
0.13113124171453827,0.8971623588084205,All,'06-'07
0.1310207688908529,0.8968497693760843,All,'06-'07
0.13091029606716753,0.8965371799437482,All,'06-'07
0.13079982324348205,0.896223876836909,All,'06-'07
0.13068935041979668,0.8959098600555667,All,'06-'07
0.1305788775961113,0.8955958432742245,All,'06-'07
0.13046840477242594,0.8952818264928821,All,'06-'07
0.13035793194874057,0.8949678097115399,All,'06-'07
0.1302474591250552,0.8946530792556946,All,'06-'07
0.13013698630136983,0.8943383487998493,All,'06-'07
0.13002651347768446,0.894022904669501,All,'06-'07
0.1299160406539991,0.8937067468646495,All,'06-'07
0.12980556783031372,0.893389875385295,All,'06-'07
0.12969509500662835,0.8930722902314375,All,'06-'07
0.12958462218294298,0.8927539914030769,All,'06-'07
0.1294741493592576,0.8924356925747163,All,'06-'07
0.12936367653557224,0.8921173937463558,All,'06-'07
0.12925320371188687,0.8917990949179952,All,'06-'07
0.1291427308882015,0.8914800824151317,All,'06-'07
0.12903225806451613,0.891161069912268,All,'06-'07
0.12892178524083076,0.8908413437349013,All,'06-'07
0.12881131241714538,0.8905209038830316,All,'06-'07
0.12870083959346001,0.8902004640311619,All,'06-'07
0.12859036676977464,0.889878596830286,All,'06-'07
0.12847989394608927,0.8895567296294102,All,'06-'07
0.1283694211224039,0.8892341487540314,All,'06-'07
0.12825894829871853,0.8889115678786526,All,'06-'07
0.12814847547503316,0.8885889870032736,All,'06-'07
0.1280380026513478,0.8882664061278948,All,'06-'07
0.12792752982766242,0.8879431115780129,All,'06-'07
0.12781705700397705,0.8876198170281309,All,'06-'07
0.12770658418029168,0.8872958088037459,All,'06-'07
0.1275961113566063,0.886971800579361,All,'06-'07
0.12748563853292094,0.886647792354976,All,'06-'07
0.12737516570923557,0.886323784130591,All,'06-'07
0.1272646928855502,0.885999062231703,All,'06-'07
0.12715422006186483,0.885673626658312,All,'06-'07
0.12704374723817946,0.8853474774104177,All,'06-'07
0.12693327441449398,0.8850206144880206,All,'06-'07
0.1268228015908086,0.8846937515656235,All,'06-'07
0.12671232876712324,0.8843661749687233,All,'06-'07
0.12660185594343787,0.8840378846973199,All,'06-'07
0.1264913831197525,0.8837095944259167,All,'06-'07
0.12638091029606713,0.8833805904800103,All,'06-'07
0.12627043747238176,0.883051586534104,All,'06-'07
0.1261599646486964,0.8827218689136946,All,'06-'07
0.12604949182501102,0.8823921512932853,All,'06-'07
0.12593901900132565,0.8820624336728758,All,'06-'07
0.12582854617764028,0.8817320023779635,All,'06-'07
0.1257180733539549,0.881400857408548,All,'06-'07
0.12560760053026954,0.8810697124391325,All,'06-'07
0.12549712770658417,0.880738567469717,All,'06-'07
0.1253866548828988,0.8804067088257985,All,'06-'07
0.12527618205921343,0.8800748501818799,All,'06-'07
0.12516570923552806,0.8797429915379614,All,'06-'07
0.12505523641184269,0.8794104192195399,All,'06-'07
0.12494476358815731,0.8790778469011182,All,'06-'07
0.12483429076447194,0.8787445609081936,All,'06-'07
0.12472381794078657,0.878411274915269,All,'06-'07
0.1246133451171012,0.8780779889223443,All,'06-'07
0.12450287229341583,0.8777447029294198,All,'06-'07
0.12439239946973046,0.877411416936495,All,'06-'07
0.1242819266460451,0.8770774172690674,All,'06-'07
0.12417145382235972,0.8767434176016398,All,'06-'07
0.12406098099867435,0.876409417934212,All,'06-'07
0.12395050817498898,0.8760754182667844,All,'06-'07
0.12384003535130361,0.8757407049248537,All,'06-'07
0.12372956252761824,0.8754059915829229,All,'06-'07
0.12361908970393287,0.8750712782409922,All,'06-'07
0.1235086168802475,0.8747358512245584,All,'06-'07
0.12339814405656213,0.8744004242081246,All,'06-'07
0.12328767123287676,0.8740642835171878,All,'06-'07
0.12317719840919139,0.8737274291517478,All,'06-'07
0.12306672558550602,0.873390574786308,All,'06-'07
0.12295625276182054,0.8730537204208682,All,'06-'07
0.12284577993813517,0.8727161523809253,All,'06-'07
0.1227353071144498,0.8723785843409823,All,'06-'07
0.12262483429076443,0.8720410163010394,All,'06-'07
0.12251436146707906,0.8717027345865933,All,'06-'07
0.12240388864339369,0.8713644528721474,All,'06-'07
0.12229341581970832,0.8710261711577014,All,'06-'07
0.12218294299602295,0.8706878894432554,All,'06-'07
0.12207247017233758,0.8703488940543064,All,'06-'07
0.1219619973486522,0.8700091849908542,All,'06-'07
0.12185152452496684,0.8696694759274022,All,'06-'07
0.12174105170128147,0.8693297668639501,All,'06-'07
0.1216305788775961,0.8689886304514919,All,'06-'07
0.12152010605391073,0.8686474940390337,All,'06-'07
0.12140963323022536,0.8683063576265755,All,'06-'07
0.12129916040653999,0.8679645075396143,All,'06-'07
0.12118868758285462,0.8676226574526531,All,'06-'07
0.12107821475916924,0.8672808073656918,All,'06-'07
0.12096774193548387,0.8669389572787306,All,'06-'07
0.1208572691117985,0.8665963935172663,All,'06-'07
0.12074679628811313,0.866253829755802,All,'06-'07
0.12063632346442776,0.8659112659943378,All,'06-'07
0.1205258506407424,0.8655687022328734,All,'06-'07
0.12041537781705702,0.8652261384714092,All,'06-'07
0.12030490499337165,0.8648828610354418,All,'06-'07
0.12019443216968628,0.8645395835994745,All,'06-'07
0.12008395934600091,0.8641963061635072,All,'06-'07
0.11997348652231554,0.8638523150530367,All,'06-'07
0.11986301369863017,0.8635083239425663,All,'06-'07
0.1197525408749448,0.8631636191575929,All,'06-'07
0.11964206805125943,0.8628174870236134,All,'06-'07
0.11953159522757406,0.8624706412151307,All,'06-'07
0.11942112240388869,0.8621237954066482,All,'06-'07
0.11931064958020332,0.8617769495981655,All,'06-'07
0.11920017675651795,0.861430103789683,All,'06-'07
0.11908970393283247,0.8610825443066974,All,'06-'07
0.1189792311091471,0.8607349848237117,All,'06-'07
0.11886875828546173,0.8603867116662229,All,'06-'07
0.11875828546177636,0.8600384385087343,All,'06-'07
0.11864781263809099,0.8596901653512456,All,'06-'07
0.11853733981440562,0.8593411785192538,All,'06-'07
0.11842686699072025,0.8589921916872622,All,'06-'07
0.11831639416703488,0.8586432048552703,All,'06-'07
0.11820592134334951,0.8582942180232787,All,'06-'07
0.11809544851966414,0.8579445175167838,All,'06-'07
0.11798497569597877,0.8575926759867799,All,'06-'07
0.1178745028722934,0.8572408344567759,All,'06-'07
0.11776403004860803,0.856888279252269,All,'06-'07
0.11765355722492266,0.856535724047762,All,'06-'07
0.11754308440123729,0.8561824551687519,All,'06-'07
0.11743261157755192,0.8558291862897418,All,'06-'07
0.11732213875386655,0.8554759174107318,All,'06-'07
0.11721166593018117,0.8551226485317218,All,'06-'07
0.1171011931064958,0.8547686659782087,All,'06-'07
0.11699072028281043,0.8544146834246955,All,'06-'07
0.11688024745912506,0.8540607008711825,All,'06-'07
0.1167697746354397,0.8537067183176694,All,'06-'07
0.11665930181175432,0.8533527357641563,All,'06-'07
0.11654882898806895,0.8529980395361401,All,'06-'07
0.11643835616438358,0.852643343308124,All,'06-'07
0.11632788334069821,0.8522886470801079,All,'06-'07
0.11621741051701284,0.8519339508520917,All,'06-'07
0.11610693769332747,0.8515785409495724,All,'06-'07
0.1159964648696421,0.8512224173725502,All,'06-'07
0.11588599204595673,0.850866293795528,All,'06-'07
0.11577551922227136,0.8505094565440027,All,'06-'07
0.11566504639858599,0.8501526192924773,All,'06-'07
0.11555457357490062,0.849795068366449,All,'06-'07
0.11544410075121525,0.8494375174404207,All,'06-'07
0.11533362792752988,0.8490792528398893,All,'06-'07
0.1152231551038444,0.8487209882393578,All,'06-'07
0.11511268228015903,0.8483627236388265,All,'06-'07
0.11500220945647366,0.848003745363792,All,'06-'07
0.11489173663278829,0.8476447670887576,All,'06-'07
0.11478126380910292,0.8472857888137231,All,'06-'07
0.11467079098541755,0.8469260968641856,All,'06-'07
0.11456031816173218,0.8465664049146481,All,'06-'07
0.11444984533804681,0.8462059992906076,All,'06-'07
0.11433937251436144,0.845845593666567,All,'06-'07
0.11422889969067607,0.8454851880425265,All,'06-'07
0.1141184268669907,0.8451240687439828,All,'06-'07
0.11400795404330533,0.8447629494454392,All,'06-'07
0.11389748121961996,0.8444011164723926,All,'06-'07
0.11378700839593459,0.844039283499346,All,'06-'07
0.11367653557224922,0.8436774505262993,All,'06-'07
0.11356606274856385,0.8433156175532526,All,'06-'07
0.11345558992487847,0.8429530709057029,All,'06-'07
0.1133451171011931,0.8425905242581532,All,'06-'07
0.11323464427750773,0.8422279776106035,All,'06-'07
0.11312417145382236,0.8418654309630538,All,'06-'07
0.113013698630137,0.8415021706410011,All,'06-'07
0.11290322580645162,0.8411389103189483,All,'06-'07
0.11279275298276625,0.8407749363223924,All,'06-'07
0.11268228015908088,0.8404109623258367,All,'06-'07
0.11257180733539551,0.8400462746547778,All,'06-'07
0.11246133451171014,0.839681586983719,All,'06-'07
0.11235086168802477,0.8393168993126601,All,'06-'07
0.1122403888643394,0.8389522116416013,All,'06-'07
0.11212991604065403,0.8385868102960393,All,'06-'07
0.11201944321696866,0.8382214089504774,All,'06-'07
0.11190897039328329,0.8378538665814064,All,'06-'07
0.11179849756959792,0.8374863242123353,All,'06-'07
0.11168802474591255,0.8371187818432643,All,'06-'07
0.11157755192222718,0.8367505257996901,All,'06-'07
0.11146707909854181,0.836381556081613,All,'06-'07
0.11135660627485644,0.8360125863635358,All,'06-'07
0.11124613345117096,0.8356436166454586,All,'06-'07
0.11113566062748559,0.8352746469273815,All,'06-'07
0.11102518780380022,0.8349049635348013,All,'06-'07
0.11091471498011485,0.834535280142221,All,'06-'07
0.11080424215642948,0.8341648830751378,All,'06-'07
0.11069376933274411,0.8337944860080545,All,'06-'07
0.11058329650905874,0.8334240889409713,All,'06-'07
0.11047282368537337,0.833052978199385,All,'06-'07
0.110362350861688,0.8326818674577987,All,'06-'07
0.11025187803800263,0.8323100430417093,All,'06-'07
0.11014140521431726,0.8319375049511168,All,'06-'07
0.11003093239063189,0.8315649668605245,All,'06-'07
0.10992045956694652,0.831192428769932,All,'06-'07
0.10980998674326115,0.8308191770048365,All,'06-'07
0.10969951391957578,0.8304459252397411,All,'06-'07
0.1095890410958904,0.8300712461256395,All,'06-'07
0.10947856827220503,0.8296965670115379,All,'06-'07
0.10936809544851966,0.8293218878974364,All,'06-'07
0.1092576226248343,0.8289472087833348,All,'06-'07
0.10914714980114892,0.8285725296692332,All,'06-'07
0.10903667697746355,0.8281971368806287,All,'06-'07
0.10892620415377818,0.827821030417521,All,'06-'07
0.10881573133009281,0.8274449239544133,All,'06-'07
0.10870525850640744,0.8270681038168026,All,'06-'07
0.10859478568272207,0.8266905700046888,All,'06-'07
0.1084843128590367,0.826313036192575,All,'06-'07
0.10837384003535133,0.8259347887059583,All,'06-'07
0.10826336721166596,0.8255565412193414,All,'06-'07
0.10815289438798059,0.8251782937327246,All,'06-'07
0.10804242156429522,0.8248000462461078,All,'06-'07
0.10793194874060985,0.824421798759491,All,'06-'07
0.10782147591692448,0.824042123923868,All,'06-'07
0.10771100309323911,0.8236624490882452,All,'06-'07
0.10760053026955374,0.8232827742526222,All,'06-'07
0.10749005744586837,0.8229023857424962,All,'06-'07
0.10737958462218289,0.8225212835578672,All,'06-'07
0.10726911179849752,0.8221401813732382,All,'06-'07
0.10715863897481215,0.8217583655141061,All,'06-'07
0.10704816615112678,0.821375835980471,All,'06-'07
0.10693769332744141,0.8209933064468359,All,'06-'07
0.10682722050375604,0.8206100632386977,All,'06-'07
0.10671674768007067,0.8202268200305596,All,'06-'07
0.1066062748563853,0.8198435768224214,All,'06-'07
0.10649580203269993,0.8194603336142832,All,'06-'07
0.10638532920901456,0.819076376731642,All,'06-'07
0.10627485638532919,0.8186924198490008,All,'06-'07
0.10616438356164382,0.8183070356173534,All,'06-'07
0.10605391073795845,0.8179209377112031,All,'06-'07
0.10594343791427308,0.8175348398050527,All,'06-'07
0.1058329650905877,0.8171480282243992,All,'06-'07
0.10572249226690233,0.8167612166437458,All,'06-'07
0.10561201944321696,0.8163736913885893,All,'06-'07
0.1055015466195316,0.8159861661334329,All,'06-'07
0.10539107379584622,0.8155986408782764,All,'06-'07
0.10528060097216085,0.8152104019486168,All,'06-'07
0.10517012814847548,0.8148214493444543,All,'06-'07
0.10505965532479011,0.8144317830657887,All,'06-'07
0.10494918250110474,0.81404140311262,All,'06-'07
0.10483870967741937,0.8136510231594513,All,'06-'07
0.104728236853734,0.8132606432062826,All,'06-'07
0.10461776403004863,0.812870263253114,All,'06-'07
0.10450729120636326,0.81247631492743,All,'06-'07
0.10439681838267789,0.812081652927243,All,'06-'07
0.10428634555899252,0.81168556357805,All,'06-'07
0.10417587273530715,0.8112894742288569,All,'06-'07
0.10406539991162178,0.8108926712051607,All,'06-'07
0.10395492708793641,0.8104958681814646,All,'06-'07
0.10384445426425104,0.8100983514832654,All,'06-'07
0.10373398144056567,0.8097008347850663,All,'06-'07
0.1036235086168803,0.809302604412364,All,'06-'07
0.10351303579319482,0.8089043740396618,All,'06-'07
0.10340256296950945,0.8085061436669595,All,'06-'07
0.10329209014582408,0.8081079132942572,All,'06-'07
0.10318161732213871,0.8077096829215551,All,'06-'07
0.10307114449845334,0.8073107388743498,All,'06-'07
0.10296067167476797,0.8069117948271445,All,'06-'07
0.1028501988510826,0.8065128507799392,All,'06-'07
0.10273972602739723,0.8061131930582308,All,'06-'07
0.10262925320371186,0.8057128216620195,All,'06-'07
0.10251878038002649,0.805312450265808,All,'06-'07
0.10240830755634112,0.8049120788695967,All,'06-'07
0.10229783473265575,0.8045117074733853,All,'06-'07
0.10218736190897038,0.8041113360771739,All,'06-'07
0.102076889085285,0.8037102510064594,All,'06-'07
0.10196641626159964,0.8033084522612419,All,'06-'07
0.10185594343791426,0.8029059398415215,All,'06-'07
0.1017454706142289,0.8025034274218009,All,'06-'07
0.10163499779054352,0.8021009150020804,All,'06-'07
0.10152452496685815,0.8016976889078568,All,'06-'07
0.10141405214317278,0.8012937491391301,All,'06-'07
0.10130357931948741,0.8008898093704035,All,'06-'07
0.10119310649580204,0.8004858696016768,All,'06-'07
0.10108263367211667,0.8000812161584472,All,'06-'07
0.1009721608484313,0.7996765627152175,All,'06-'07
0.10086168802474593,0.7992719092719878,All,'06-'07
0.10075121520106056,0.798866542154255,All,'06-'07
0.10064074237737519,0.7984611750365223,All,'06-'07
0.10053026955368982,0.7980543805697835,All,'06-'07
0.10041979673000445,0.7976475861030446,All,'06-'07
0.10030932390631908,0.7972407916363058,All,'06-'07
0.10019885108263371,0.7968339971695669,All,'06-'07
0.10008837825894834,0.796425775353822,All,'06-'07
0.09997790543526297,0.796016839863574,All,'06-'07
0.0998674326115776,0.795607904373326,All,'06-'07
0.09975695978789223,0.7951989688830781,All,'06-'07
0.09964648696420686,0.7947900333928299,All,'06-'07
0.09953601414052138,0.794381097902582,All,'06-'07
0.09942554131683601,0.793971448737831,All,'06-'07
0.09931506849315064,0.7935610858985769,All,'06-'07
0.09920459566946527,0.7931507230593228,All,'06-'07
0.0990941228457799,0.7927403602200687,All,'06-'07
0.09898365002209453,0.7923292837063115,All,'06-'07
0.09887317719840916,0.7919182071925543,All,'06-'07
0.09876270437472379,0.7915071306787973,All,'06-'07
0.09865223155103842,0.791095340490537,All,'06-'07
0.09854175872735305,0.7906835503022769,All,'06-'07
0.09843128590366768,0.7902710464395136,All,'06-'07
0.0983208130799823,0.7898585425767504,All,'06-'07
0.09821034025629694,0.7894460387139871,All,'06-'07
0.09809986743261156,0.78903353485122385,All,'06-'07
0.0979893946089262,0.7886203173139575,All,'06-'07
0.09787892178524082,0.7882063861021882,All,'06-'07
0.09776844896155545,0.7877924548904188,All,'06-'07
0.09765797613787008,0.7873785236786495,All,'06-'07
0.09754750331418471,0.7869645924668802,All,'06-'07
0.09743703049049934,0.78654923390610465,All,'06-'07
0.09732655766681397,0.7861338753453293,All,'06-'07
0.0972160848431286,0.7857170894355476,All,'06-'07
0.09710561201944323,0.7852995898512631,All,'06-'07
